userName,score,at,content
Pengguna Google,3,2023-02-12 02:03:16,GA BISA SCAN QR CODE.pas sudah beres di poto tapi gabis QR code.gimana sih bikinapliksi nya bikin ribet
Pengguna Google,5,2023-02-12 02:01:01,Sangat mudah cetak E KTP yg rusak
Pengguna Google,5,2023-02-12 01:59:56,Bagus..
Pengguna Google,5,2023-02-12 01:39:15,Bagus
Pengguna Google,5,2023-02-12 01:32:57,Keren bgt mksih sdh di
Pengguna Google,1,2023-02-12 01:30:42,Apaan ko GK bisa nyetak udh daftar l
Pengguna Google,3,2023-02-12 01:29:10,Dapat barcode nya darimana ya ?
Pengguna Google,1,2023-02-12 01:00:55,"GAYA NYA MAU KE DIGITAL , NGURUS APAPUN AJA MASIH HARUS FOTO COPY , lawak lawak"
Pengguna Google,1,2023-02-11 23:48:47,Belum bisa menginstall
Pengguna Google,1,2023-02-11 19:38:59,"Kurang simple, masih mengharuskan individu mendatangi duckcapil masing-masing untuk mendapatkan QRCODE verifikasi, alangkah baiknya apabila QRCODE bisa didapatkan langsung atau tanpa pindai QRCODE tersebut"
Pengguna Google,1,2023-02-11 14:15:21,Ribet harus ke dukcapil. Teknologi udah canggih masih harus datang ke dukcapil. Mubazier proyek e-KTP yg nilainya triliyunan harus digantikan dengan program identitas digital sebetulnya bagus tapi tetep nyusahin masyarakat harus ke dukcapil.
Pengguna Google,1,2023-02-11 14:15:00,Udh beberapa kali menginstal tp tidak terdownload
Pengguna Google,5,2023-02-11 13:39:36,gak bisa daftar.....email gak valid...
Pengguna Google,1,2023-02-11 13:15:06,"Jaringan sudah baik, namun untuk perangkat vivo Y53 tidak support padahal android sudah Marshmallow. Sedangkan keterangan di aplikasi sudah support untuk Android 5.0 (Lollipop) dan diatasnya, tolong masalahnya segera di atasi"
Pengguna Google,2,2023-02-11 12:40:39,Sementara 2 bintang dulu krn fitur bpjs ketenagakerjaan hilang dan vaksin hanya terdata 2x padahal udah booster pertama..
Pengguna Google,1,2023-02-11 12:35:47,Loading melulu tidak bisa dibuka
Pengguna Google,2,2023-02-11 12:09:27,Knp hrus mindai kode QR diskupcapil.sama jg kt hrus dtg ke kantor ny
Pengguna Google,1,2023-02-11 12:06:41,Blm bisa di aktifkan mohon maaf 1 bintang oprasional ya egak akurat
Pengguna Google,1,2023-02-11 10:58:55,"Aplikasi sebenarnya lumayan user friendly, tp pas baru daftar dan harus scan barcode, kok jd aneh rasanya...... Scan barcode, barcode yg mana yg hrs di-scan? Apa memang semua aplikasi ""plat merah"" selalu begini? Atau developer yg maksain diri,.....???? Utk developernya, mohon maaf, dg berat hati saya kasih BINTANG SATU, supaya bisa berbenah diri perbaiki aplikasi. Terimakasih."
Pengguna Google,1,2023-02-11 10:04:49,Mau Digital .... Tapi tetap harus manual juga ... ke dukcapil ... saran ... seperti bpjs ... full digital ... uninstal lagi ... siap kalo sudah full digital ...
Pengguna Google,4,2023-02-11 09:51:16,Mantap
Pengguna Google,1,2023-02-11 09:49:18,"Tidak berfungsi dengan baik, mempersulit masyarakat"
Pengguna Google,1,2023-02-11 09:21:58,"Membingungkan,klw mudah knp harus dipersulit.dari dulu bikin KTP tidak semudah yang dibayangkan.apalagi klw dipedesaan pasti dipungut biaya.dan itupun tidak tahu pasti kapan KTP itu bisa didapatkan olh org yg ingin mendapatkan identitas tersebut.dan itu memakan waktu yang lama.al hasil duit hilang KTP pun TDK jadi,? Ada dlm jasa pembuatan KTP daring dan itupun tak luput dari sebelumnya.klw dipedesaan diminta biaya kisaran Rp 200 ribuan/dan Rp 600 ribu untuk jasa pembuatan KTP daring"
Pengguna Google,1,2023-02-11 08:12:08,"Nggak jelas,... sdh daftar mesti scan QR code yg diberikan petugas, teknologi nanggung...kerja...kerja"
Pengguna Google,1,2023-02-11 07:11:44,Apliasi untuk layanan masyarakat yg engga bisa di buka.
Pengguna Google,1,2023-02-11 07:06:21,"Kenapa harus foto ulang sedangkan di e ktp sudah ada foto,seharusnya saat di masukan nik data kita sudah terdaftar tinggal tambah email & no hp,dan kenapa juga harus scan barkot ke dukcapil,mohon di perbaiki dan di permudah"
Pengguna Google,3,2023-02-11 06:40:35,Tolong dirubah sistemnya agar aplikasinya dapat digunakan oleh semua jenis Android untuk kalangan menengah kebawah
Pengguna Google,1,2023-02-11 03:55:58,Saya menggunakan hp redmi note 4x dan aplikasi selalu error' tidak bisa dibuka/dijalankan
Pengguna Google,1,2023-02-11 03:38:11,Buat apa dan biar apa ?
Pengguna Google,1,2023-02-11 03:18:29,"repot harus ke disduk dulu minta kode QR,saya rumah jauh mau ke disduk,repottttt"
Pengguna Google,1,2023-02-11 02:35:41,Gak bisa dibuka
Pengguna Google,2,2023-02-11 02:21:14,"Saya belum bisa kasih bintang banyak, karena harus scan barcode ke dukcapil seharusnya dibikin praktis tak perlu ke dukcapil"
Pengguna Google,5,2023-02-11 01:10:04,"Sudah coba aplikasinya, saat verifikasi data minta foto, habis foto gak ada kelanjutan. cuma ada tab ""scan QR code "" dan tab ""Kembali"". ditunggu2 barangkali ada email masuk atau SMS, ternyata gak ada. Mohon aplikasi lebih disempurnakan lagi. trims."
Pengguna Google,5,2023-02-11 00:57:07,Coba yang ini bagus bro
Pengguna Google,1,2023-02-10 23:52:32,Ngakak ya pemerintah sekarang.. Digital macam apa ini ujung-ujungnya harus dateng juga ke kantor dukcapil.....
Pengguna Google,1,2023-02-10 15:56:53,Tertulisnya terjadi kesalahan koneksi. Gagal! Gmn nih gak bisa d buka apalagi di pake appnya
Pengguna Google,5,2023-02-10 15:32:47,Menurut saya kurang efisien. Dmn keamanan data penduduk warga indonesia semakin murah untuk di retas dengan banyaknya aplikasi yang di buat oleh pemerintah. Dan juga masih banyak kesenjangan sosial di beberapa wilayah. Jadi kemungkinan hanya akan berfungsi di kota-kota besar saja
Pengguna Google,1,2023-02-10 14:29:33,"Helehhhh, Sama aja ribet, harus minta barcode di kantor dukcapil, ya kalau dekat gak apa-apa, dipermudah lagi lah...., Barcode nya di kelurahan atau di desa kalau tidak di RT/RW saja supaya tidak ribet 🤔 Saran ni ya, Kalau mengeluarkan produk harusnya di survey dulu setelah itu mengeluarkan produk, Jangan asal-asalan mengeluarkan produk, Lebih profesional lagi😑😑😑"
Pengguna Google,5,2023-02-10 13:38:19,Mantap
Pengguna Google,5,2023-02-10 12:16:50,Ok
Pengguna Google,1,2023-02-10 12:12:20,Disaat saya mau login keluar di layar hp aplikasi ini di blokir oleh Google kira kira kenapa ya
Pengguna Google,5,2023-02-10 12:11:15,Kereen.. ga usah nenteng2 dokumen lg cukup buka aplikasi ini..
Pengguna Google,1,2023-02-10 11:56:42,Ada aplikasi tetapi untuk QR code aktivasi masih harus datang kekantor kependudukan.
Pengguna Google,5,2023-02-10 11:34:53,Semoga bagus
Pengguna Google,1,2023-02-10 11:31:27,Sekelasnya dikjen dukcapil kemendagri saja tak bisa masukin aplikasi di ios/apstore hanya playstore. Jelas bidang ITnya mereka rendah!!!🙏🙏🙏
Pengguna Google,5,2023-02-10 09:26:54,Bagus
Pengguna Google,5,2023-02-10 08:30:12,sangat bagus
Pengguna Google,5,2023-02-10 08:06:08,"Capil metro keren,,digital id keren"
Pengguna Google,3,2023-02-10 07:36:37,sudah instal tapi kok minta code qr dari petugas dukcapil maksudnya gimana nih?
Pengguna Google,5,2023-02-10 07:30:46,Dukcapil mantap
Pengguna Google,1,2023-02-10 07:25:45,Pikasebelen loading haben !!!
Pengguna Google,5,2023-02-10 06:54:28,Lebih praktis
Pengguna Google,5,2023-02-10 06:49:40,Sangat mudah
Pengguna Google,5,2023-02-10 06:41:16,Aplikasi Sangat membantu
Pengguna Google,5,2023-02-10 06:29:31,"Sangat memudahkan aplikasi ini,,hanya saja kalau bisa dikembangkan lagi spy fitur pelayanan nya ada,fitur cetak KK 🙏🙏🙏"
Pengguna Google,1,2023-02-10 06:14:59,Cara scan QR nya dimana?
Pengguna Google,5,2023-02-10 06:08:13,Coba dulu ya
Pengguna Google,5,2023-02-10 06:04:31,Sangat membantu
Pengguna Google,5,2023-02-10 05:56:21,👍👍👍
Pengguna Google,4,2023-02-10 05:53:17,Bagus
Pengguna Google,5,2023-02-10 05:28:53,Sangat berguna
Pengguna Google,1,2023-02-10 04:54:18,"Hati hati menggunakan aplikasi seperti ini, semua data pribadi kita bisa disalahgunakan, bahkan scan wajah kita bisa untuk pengajuan pinjol"
Pengguna Google,5,2023-02-10 04:41:23,Untuk sertivikat vaksin covid 19 yang dosis 3 atau booster kok tidak masuk di data. Cuma vaksin ke 1 sama yang ke 2. Booster tidak tercantum.
Pengguna Google,1,2023-02-10 04:33:16,Scan barcode segala hadeh
Pengguna Google,2,2023-02-10 04:17:38,Repot mau diminta scan kode qr artinya kita harus ke dukcapil bukannya ini ceck online
Pengguna Google,5,2023-02-10 04:05:10,Mantap
Rina Gusnawati,5,2023-02-10 04:00:39,Ok bgt
Pengguna Google,1,2023-02-10 03:59:15,Bagai mana ini mau daftar aja susah huh parah..masa gak bisa
Pengguna Google,5,2023-02-10 03:46:39,Sangat membantu
Pengguna Google,5,2023-02-10 03:40:07,Sangat bagus
Pengguna Google,5,2023-02-10 03:35:16,Baik dan berguna
Pengguna Google,5,2023-02-10 03:32:02,Mantapp...🙏
Pengguna Google,5,2023-02-10 03:25:51,Membantu
Pengguna Google,5,2023-02-10 03:23:55,Baik dan bagus
Pengguna Google,5,2023-02-10 03:15:45,Bagus
Pengguna Google,5,2023-02-10 03:13:56,Oke bgt
Pengguna Google,4,2023-02-10 03:05:57,Saat ambil foto... Kok tdk bisa... knp y
Pengguna Google,5,2023-02-10 03:05:34,Kota metro
Pengguna Google,5,2023-02-10 02:27:51,Luar biasa
Pengguna Google,1,2023-02-10 02:24:24,Ribet
Pengguna Google,1,2023-02-10 01:46:37,"Pengambilan foto tidak bisa dilakukan, blank"
Pengguna Google,3,2023-02-10 01:45:49,Proses terhenti permintaan scan QR Code Dukcapil. Padahal tutorial di media hanya konfirmasi melalui email. Tolong penjelasannya
Pengguna Google,1,2023-02-10 01:24:13,"Mau daftar aja knp harus minta barcode petugas, kan sama aja gk online nk kayak gini. Udah jelas data dan dimintai selfie. Mbuk ya kayak aplikasi sebelah nu lho sat set wat wet."
Pengguna Google,5,2023-02-10 00:45:18,Memudahkan
Pengguna Google,1,2023-02-10 00:43:44,"Sebutkan alasannya mengapa harus ada qr code dari petugas? Katanya digital, mau daftar saja harus ada qr-codenya. Kalah dengan pendaftaran aplikasi ebanking atau aplikasi lainnya yang sat-set-sat-set tapi terjaga keamanannya. Ga yakin aman aplikasinya, melihat kasus² sebelumnya nik dan data pribadi pejabat aja ada yg bocor.."
hernymartinus posumah,5,2023-02-10 00:26:39,"Mantap, Hebat"
Pengguna Google,1,2023-02-10 00:10:52,"Udah isi data, suruh scan barcode. Barcode apa yang di scan, apk ndak bisa bantu & ndak bagus."
Pengguna Google,1,2023-02-09 23:15:23,Msti mnta kode QR buat daftar kptugas??? bkan mudahin mlah susahin!!!!
Pengguna Google,5,2023-02-09 15:22:21,👍🏻
Pengguna Google,5,2023-02-09 15:04:58,Ok
Pengguna Google,1,2023-02-09 14:43:32,"Baru instal langsung keluar tulisan ""terjadi kesalahan koneksi"" padahal koneksi lancar, buka ulasan isinya bintang 1-2 pada komplain, indonesia emang blom waktunya pindah digital, semua bermasalah, penduduknya banyak tapi servernya lemot, beresin dulu lah infrastruktur digitalnya baru beralih, jangan maunya beli mobil banyak tapi ga punya garasi..!!!"
Pengguna Google,1,2023-02-09 13:40:53,Heran saya aplikasi sudah bagus tapi kenapa musti harus scan barcode dan lain2 sama aja tanggung kalau bikin ky gini gk langsung lurus kaya TOL
Uus Sethiawan,3,2023-02-09 13:28:12,Bagus
Pengguna Google,1,2023-02-09 13:23:03,Masa g bisa di install si dah 2 x donwoled waktu.a di install g bisa
Pengguna Google,5,2023-02-09 13:11:54,Pindai kode QR nya dimana kak?
Pengguna Google,1,2023-02-09 11:27:04,Muter terus ga bisa login
Pengguna Google,1,2023-02-09 09:53:00,Seharusnya apl nya biasa biasa saja agar semua merek hp bisa digunakan
Pengguna Google,5,2023-02-09 09:44:55,Bagus
Pengguna Google,5,2023-02-09 09:15:38,Untuk wilayah DKI Jakarta sudah bisa scan QR di kelurahan setempat.
Pengguna Google,1,2023-02-09 08:55:23,"Mohon diturunkan android 7, kami hp android 7,,plese"
Pengguna Google,4,2023-02-09 08:38:29,"Aplikasi sangat bagus, untuk SIM dan Paspor kalau bisa juga dimasukkan. Dan untuk keamanan data agar lebih ditingkatkan."
Pengguna Google,5,2023-02-09 08:37:38,tingkat keamanan apliksi agar ditingkatkan untuk menghindari dari orang orang yang tidak bertanggung jawab
Pengguna Google,5,2023-02-09 07:58:04,Mudah2an tdk serumit yg langsung di kantor pengurus dukapil Medan pelayanannya yg mengurus sombong dan tdk ada ramah2nya
Pengguna Google,4,2023-02-09 07:57:10,Sangat membantu masyarakat.
Pengguna Google,1,2023-02-09 07:49:47,Tidak bisa diinstal sudah puluhan kali didownload!
Pengguna Google,5,2023-02-09 07:40:12,Sangat membantu saya dan sangat mudah di gunakan
Pengguna Google,5,2023-02-09 07:36:41,Good
Pengguna Google,1,2023-02-09 07:24:47,"Masih harus ke capil dulu untuk mendapatkan barcode, itu terlalu merepotkan. Andai saja barcode nya yang ada di Kartu Keluarga, pasti lebih gampang lagi,."
Pengguna Google,5,2023-02-09 07:22:33,Sangat berguna
Pengguna Google,5,2023-02-09 07:21:58,Sejauh ini masih aman2 saja. Semoga kedepannya ditingkatkan layanan aplikasinya.
Pengguna Google,5,2023-02-09 07:09:10,Niceeee poll
Pengguna Google,5,2023-02-09 06:48:10,Ok
Pengguna Google,5,2023-02-09 06:46:25,"Sangat membantu, bila HP nya mendulung"
Pengguna Google,5,2023-02-09 05:26:42,"Luar biasa aplikasi ini....simple, mudah dan sangat2 bermanfaat...good job👍👍👍👍👍"
Pengguna Google,5,2023-02-09 05:18:09,Mantap
Pengguna Google,1,2023-02-09 05:10:22,Setiap masuk apk validasi sll vailid
Pengguna Google,1,2023-02-09 04:25:07,Tidak bisa di buka
Wasinah 53,5,2023-02-09 04:18:07,KOTA METRO
Pengguna Google,5,2023-02-09 04:15:10,"Sangan membantu, dan mempermudah saat data tinggal dirumah"
Pengguna Google,5,2023-02-09 04:14:14,Very good
Pengguna Google,5,2023-02-09 04:10:00,Mantul
Pengguna Google,5,2023-02-09 04:09:59,Aplikasi sangat bagus
Pengguna Google,1,2023-02-09 03:57:51,Min knapa ferifikasi harus mita scan barkot lagi menurut saya ini sma aja boong dan merepot kan feri fikai kan bkisa lewat email dan no hp knaoa hatus di secem merepot kan
Pengguna Google,1,2023-02-09 03:44:40,Tidak pernah konek atau ga bisa di instal
Pengguna Google,1,2023-02-09 03:43:38,"Sudah coba daftar, ada pendaftaran masal di kecamatan, malah ditolak karena khusus ASN. Memang masyarakat biasa tidak boleh ikut verifikasinya?"
Pengguna Google,5,2023-02-09 03:28:21,Top
Pengguna Google,5,2023-02-09 03:25:35,Aplikasi sangat bagus
Pengguna Google,5,2023-02-09 03:17:46,sangat bagus
Pengguna Google,1,2023-02-09 03:09:24,Aplikasinya rasis dan diskriminasi Hand Phone...😅 aplikasinya untuk semua rakyat indonesia yg apa nih...? Perbaiki dulu aplikasinya...lakukan ujicoba....baru sosialisasi trus penerapan nya....
Pengguna Google,5,2023-02-09 03:03:34,TERBAIK❤️
Pengguna Google,5,2023-02-09 02:57:04,Mantap
Pengguna Google,5,2023-02-09 02:55:15,Kota metro
Pengguna Google,5,2023-02-09 02:50:49,Sangat bagus
Pengguna Google,5,2023-02-09 02:46:16,"sangat mudah dimengerti,"
wire semet,5,2023-02-09 02:42:37,Keren
Pengguna Google,5,2023-02-09 02:37:26,Terimakasih untuk adanya aplikasi ini membuat saya mudah untuk mendapatkan melayanan yang baik
Pengguna Google,5,2023-02-09 02:24:01,mantap
Pengguna Google,4,2023-02-09 02:12:56,Blm bs registrasi
Pengguna Google,1,2023-02-09 02:11:35,"Digital masih aja sama kaya manual mesti dateng, scan barcode harusnya cukup pin aja, banking aja cukup pin"
Pengguna Google,2,2023-02-09 02:08:06,Cukup
Pengguna Google,5,2023-02-09 02:07:07,Mantab
Pengguna Google,5,2023-02-09 02:06:30,Dukcapil mantan mantap...
Pengguna Google,5,2023-02-09 01:54:44,Baik
Pengguna Google,2,2023-02-09 01:53:56,"Mau daftar, di Minta barcode yg ada di kasih petugas...."
Pengguna Google,5,2023-02-09 01:51:37,Keren
Pengguna Google,5,2023-02-09 01:49:33,"Keren bgt, pelayanannya maksimal"
Pengguna Google,5,2023-02-09 01:35:12,Josss
Pengguna Google,1,2023-02-09 01:33:58,Scan qr nya knp hrs ke disdukcapil??
Pengguna Google,5,2023-02-09 01:32:09,sangat praktis
Pengguna Google,5,2023-02-09 01:15:36,IKD mantap😍😍
Pengguna Google,5,2023-02-09 01:14:12,Ok
Pengguna Google,5,2023-02-09 01:13:52,Bagus
Pengguna Google,5,2023-02-09 01:09:32,Aplikasinya memberikan kemudahan
Nayla Azzahra,5,2023-02-09 01:03:24,bagus
Pengguna Google,5,2023-02-09 00:49:00,Mantab bro
Pengguna Google,1,2023-02-09 00:34:41,Scen QR Gagal terus.... cek ulang agar tidak invalid
Pengguna Google,1,2023-02-08 22:22:10,Laahh katanya Online tapi harus scan barcode yg dikasih Disdukcapil ... Harus onsite lagi ke Disdukcapil? Trus apa gunanya online
Pengguna Google,1,2023-02-08 19:00:46,Aplikasi Sampah
Pengguna Google,5,2023-02-08 17:40:41,Okey siap
Pengguna Google,1,2023-02-08 16:28:06,gk jelas
Pengguna Google,1,2023-02-08 14:14:34,Proses daftar nya ga efisien karena tetap harus ke dukcapil nya.
Pengguna Google,5,2023-02-08 14:13:04,kok buat ambil foto gk bsa trs ya
Pengguna Google,2,2023-02-08 13:38:22,Mencoba dl
Pengguna Google,3,2023-02-08 13:21:46,"tetap harus registrasi ke dukcapil dl, untuk scan barcode, ini yg merepotkan 🥱"
Pengguna Google,3,2023-02-08 11:27:09,"Untuk mendapatkan qrcode validasi, caranya gimana? Saya sudah isi nik, email, no hp dan verifikasi foto tapi tidak dapat qrcode"
Pengguna Google,1,2023-02-08 10:56:55,"Mending prosesnya diperbaiki lagi, jangan menyusahkan masyarakat dengan sistem yang tidak baik, saran saya sih survei dulu keadaan masyarakatnya baru mengimplementasikan sistem seperti ini"
Pengguna Google,5,2023-02-08 09:42:44,Mudah mengakses
Pengguna Google,1,2023-02-08 09:29:34,"Kenapa waktu ambil foto tidak bisa di rekam, sudah di ulang berkali kali masih tetap ga bisa, udah uninstall juga masih belum bisa"
Pengguna Google,3,2023-02-08 08:57:52,scan kode di mana pak..?
Pengguna Google,5,2023-02-08 08:49:15,Aplikasi nya sangat membantu
Pengguna Google,1,2023-02-08 08:44:53,"Bilangnya online, tapi di siruh minta barcode ke petugas, gk sekalian suruh bikin ke petugas, ngapain ada aplikasi"
Pengguna Google,2,2023-02-08 08:26:43,Sangat membantu
Nila Gustiawati,5,2023-02-08 08:15:26,Mantap
Pengguna Google,4,2023-02-08 08:14:24,Mantap
Pengguna Google,5,2023-02-08 08:11:07,sangat membantu
Pengguna Google,5,2023-02-08 08:04:22,Sangat membantu
Pengguna Google,5,2023-02-08 08:03:22,Mantap banget
Pengguna Google,5,2023-02-08 08:01:33,Mantap
Pengguna Google,5,2023-02-08 08:00:59,Mantap
Pengguna Google,5,2023-02-08 07:52:28,Terima kasih telah membantu
Pengguna Google,5,2023-02-08 07:41:19,Bagus
Pengguna Google,5,2023-02-08 07:36:31,Sangat bagus dan berguna pada saat ktp tinggal
Pengguna Google,5,2023-02-08 07:09:52,Memudahkan masyarakat
Pengguna Google,2,2023-02-08 07:04:04,"Mohon agar dapat di kirim kan QR Code Verifikasi Validasi ke EMAIL/WA, agar lebih mudah lg 🙏"
Pengguna Google,5,2023-02-08 06:38:29,Bagus
Pengguna Google,1,2023-02-08 05:01:38,Percuma gk bisa cetak ktp fisik
Pengguna Google,5,2023-02-08 04:50:35,sangat bermanfaat
Pengguna Google,5,2023-02-08 04:39:17,Kota metro
Pengguna Google,5,2023-02-08 04:28:14,Okee
Pengguna Google,5,2023-02-08 04:02:49,Mantap Skali
Pengguna Google,5,2023-02-08 03:30:46,IKD Mantap 👍👍
Pengguna Google,1,2023-02-08 03:18:07,Kurang flexibel dan tdk bisa di gunakan di beberapa perangkat
Pengguna Google,5,2023-02-08 03:15:32,Sangat membantu dan mudah dimengerti
Pengguna Google,5,2023-02-08 03:13:04,Mantepp
Pengguna Google,5,2023-02-08 02:56:41,Mantap
Pengguna Google,1,2023-02-08 02:36:49,Ngapain bikin aplikasi kalo tetep harus ke kantor juga minta qr code 🤬🤬🤬
Pengguna Google,5,2023-02-08 02:26:56,Makasih
Pengguna Google,5,2023-02-08 02:06:47,Sangat memudahkan
Pengguna Google,5,2023-02-08 02:04:45,Sukses selalu IKD nya
Pengguna Google,5,2023-02-08 01:59:14,Sangat praktis
Pengguna Google,2,2023-02-08 00:37:57,"Tak bisa ambil foto , jadi tidak bisa daftar mohon perbarui lagi untuk mempermudah, masa mau daftar ini aja harus beli hp baru ."
Pengguna Google,5,2023-02-08 00:04:58,Mantap
Pengguna Google,2,2023-02-07 21:58:08,Kenapa tidak bisa dibuka ?
Pengguna Google,4,2023-02-07 18:41:24,Ok
Pengguna Google,5,2023-02-07 14:52:03,Ok..tapi kok ga bs dibuka ya
